TITLE,A8_25mMtris_25mMnacl_ph8_FINAL_THERM
DATA TYPE,CD SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2025/03/28
TIME,22:11:31
SPECTROMETER/DATA SYSTEM,JASCO Corp., J-1500, Rev. 1.00
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  250.0000
LASTX,  200.0000
NPOINTS,      51
FIRSTY,    -1.04290
MAXY,    57.47766
MINY,  -222.30901
XYDATA
Channel 1
,25,35,45,54.99,65,75.01,85,95.01
250,-1.0429,-1.08843,-0.976389,-1.28495,-0.939366,-1.09499,-1.19211,-1.26321
249,-1.10407,-1.616,-1.34401,-1.64486,-1.30906,-1.72921,-1.73227,-1.73958
248,-1.59164,-2.0551,-2.12087,-2.18004,-1.97734,-2.21622,-2.21037,-2.39941
247,-2.42636,-2.65728,-3.09563,-2.76171,-2.8385,-2.69789,-2.92293,-2.92926
246,-3.69617,-3.66449,-4.12891,-3.89762,-4.05002,-3.94666,-3.90997,-4.09378
245,-5.16116,-5.27712,-5.72245,-5.25934,-5.48014,-5.57805,-5.23004,-5.59933
244,-6.63817,-7.15257,-7.64057,-7.06503,-7.28147,-7.27339,-7.23527,-7.31204
243,-8.86424,-9.71746,-10.2004,-9.66712,-9.63979,-9.13084,-9.23102,-9.31536
242,-11.6106,-12.8749,-13.375,-12.4327,-12.3023,-11.8813,-11.9536,-12.1217
241,-16.0467,-16.8961,-17.572,-16.0814,-15.7275,-15.3758,-15.0999,-15.7506
240,-21.0012,-22.0448,-22.5764,-20.491,-20.4905,-19.4971,-19.0457,-19.5376
239,-26.8168,-28.4151,-28.7811,-26.1925,-26.3474,-24.5811,-23.7581,-24.3823
238,-33.3471,-35.3273,-35.7617,-32.0382,-31.9676,-30.2984,-28.9595,-29.3622
237,-41.8142,-43.865,-44.2593,-39.1039,-38.9316,-37.0044,-35.0862,-35.4565
236,-51.0158,-52.8347,-53.6971,-47.633,-46.8179,-43.8854,-42.0956,-41.85
235,-62.059,-64.1916,-64.442,-56.9023,-56.3268,-51.8884,-50.1563,-49.5002
234,-73.3402,-75.4203,-75.5784,-65.2397,-65.7798,-60.3467,-57.474,-57.0127
233,-86.5756,-88.0731,-88.3198,-76.35,-76.3684,-69.5788,-66.0972,-65.5578
232,-99.3609,-101.672,-101.172,-87.4338,-86.8418,-78.7519,-74.8044,-74.0357
231,-111.477,-114.083,-113.084,-97.1144,-96.3131,-87.027,-83.0897,-81.3078
230,-125.678,-127.926,-127.109,-108.571,-107.491,-97.5547,-91.8831,-89.5215
229,-139.467,-141.589,-139.998,-119.897,-118.23,-107.125,-100.249,-97.6142
228,-151.665,-153.281,-150.832,-128.876,-126.677,-114.417,-107.716,-104.766
227,-163.416,-165.34,-162.88,-137.324,-136.548,-121.993,-115.185,-111.939
226,-173.505,-174.954,-172.307,-144.749,-143.804,-127.724,-120.922,-118.139
225,-181.42,-182.813,-179.147,-151.284,-149.494,-133.257,-125.691,-122.763
224,-187.922,-189.096,-186.28,-157.055,-154.545,-138.521,-129.77,-125.815
223,-192.966,-194.609,-191.186,-161.602,-158.965,-142.016,-133.057,-129.257
222,-196.68,-198.028,-194.828,-163.608,-161.397,-143.811,-134.8,-131.164
221,-198.403,-198.687,-195.569,-164.908,-161.618,-144.898,-136.471,-133.381
220,-198.47,-198.862,-195.609,-164.885,-161.561,-145.151,-136.551,-134.136
219,-197.128,-199.208,-195.063,-164.103,-160.745,-144.415,-137.418,-132.834
218,-196.863,-198.261,-195.811,-163.778,-160.868,-144.253,-137.474,-133.235
217,-195.606,-196.482,-195.728,-166.164,-161.114,-145.413,-138.473,-133.914
216,-194.176,-197.511,-193.965,-165.587,-161.04,-145.92,-139.576,-135.84
215,-194.549,-195.818,-194.504,-165.303,-161.967,-146.843,-140.951,-137.129
214,-195.633,-198.408,-194.013,-166.481,-163.215,-148.683,-142.568,-139.783
213,-198.666,-203.452,-198.827,-171.033,-166.513,-153.264,-145.03,-143.487
212,-202.497,-206.919,-205.861,-176.286,-171.598,-157.878,-147.536,-147.277
211,-208.252,-213.942,-210.445,-179.712,-178.377,-163.164,-153.617,-152.581
210,-214.78,-220.699,-217.969,-185,-183.29,-166.895,-163.186,-157.69
209,-222.309,-225.466,-226.311,-189.41,-185.048,-171.423,-163.193,-158.829
208,-221.121,-226.305,-226.004,-190.86,-181.013,-170.878,-158.467,-156.242
207,-215.898,-215.764,-218.216,-178.793,-172.95,-159.508,-155.224,-149.593
206,-193.351,-187.591,-191.746,-161.212,-153.969,-135.492,-142.655,-136.669
205,-136.019,-150.252,-130.785,-119.991,-119.033,-105.645,-93.101,-112.281
204,-85.6656,-109.989,-82.0024,-81.5674,-77.3527,-73.9359,-64.0646,-73.0334
203,-20.8025,-23.5567,3.04978,-51.5747,-13.0308,-41.9591,-35.1838,-44.0849
202,-13.3898,20.1524,38.6814,-21.1287,8.82675,-7.92061,-8.833,26.1763
201,49.6581,16.6551,47.9511,29.9907,57.6514,48.9198,63.3234,45.0914
200,57.4777,18.6001,42.6305,41.2521,52.2247,40.8963,86.1032,45.3237
Channel 2
,25,35,45,54.99,65,75.01,85,95.01
250,292.909,293.329,293.538,293.552,293.601,293.701,293.768,293.933
249,293.23,293.634,293.889,293.831,293.918,294.098,294.15,294.28
248,293.541,293.973,294.191,294.166,294.217,294.383,294.487,294.667
247,293.948,294.365,294.599,294.617,294.742,294.761,294.938,295.145
246,294.421,294.886,295.172,295.117,295.323,295.337,295.481,295.69
245,295.016,295.578,295.903,295.766,295.87,295.988,296.13,296.366
244,295.702,296.379,296.664,296.452,296.608,296.782,296.924,297.164
243,296.681,297.429,297.672,297.476,297.629,297.751,297.876,298.133
242,297.9,298.665,298.99,298.793,298.934,298.949,299.116,299.411
241,299.465,300.226,300.659,300.253,300.434,300.411,300.605,300.92
240,301.492,302.303,302.801,302.188,302.472,302.275,302.477,302.789
239,304.05,305.055,305.534,304.711,304.959,304.685,304.74,305.194
238,306.944,308.044,308.606,307.483,307.724,307.323,307.263,307.796
237,310.625,311.657,312.396,310.891,311.168,310.477,310.355,310.83
236,314.633,315.806,316.567,314.596,314.906,313.971,313.72,314.248
235,319.528,320.935,321.724,319.149,319.55,318.153,317.76,318.354
234,324.595,326.17,326.928,323.69,324.168,322.374,321.837,322.309
233,330.787,332.503,333.303,329.21,329.694,327.434,326.741,327.212
232,337.22,339.15,339.908,334.991,335.499,332.72,331.85,332.278
231,343.249,345.311,346.021,340.298,340.88,337.543,336.478,336.876
230,350.337,352.579,353.236,346.544,347.149,343.055,341.871,342.217
229,358.083,360.507,361.224,353.394,353.98,349.277,347.846,348.253
228,365.832,368.497,369.171,360.148,360.74,355.404,353.751,354.137
227,374.311,377.195,377.793,367.505,368.07,361.986,360.084,360.501
226,382.457,385.595,386.16,374.622,375.206,368.397,366.303,366.663
225,390.704,393.937,394.474,381.789,382.254,374.708,372.535,372.884
224,399.364,402.819,403.367,389.308,389.806,381.522,379.174,379.668
223,407.879,411.64,412.139,396.831,397.196,388.288,385.872,386.311
222,417.371,421.466,421.966,405.299,405.428,395.83,393.346,393.831
221,426.942,431.366,431.954,413.756,413.806,403.471,400.964,401.468
220,436.022,440.743,441.433,421.957,421.8,410.792,408.171,408.933
219,446.526,451.568,452.36,431.498,431.07,419.522,416.689,417.639
218,456.711,462.187,463.094,440.803,440.124,428.069,425.305,426.355
217,467.942,474.024,475.079,451.247,450.181,437.626,434.969,436.391
216,479.484,486.004,487.362,461.908,460.613,447.398,444.809,446.563
215,492.798,499.914,501.588,474.307,472.657,458.69,456.268,458.299
214,506.655,514.521,516.493,487.231,485.21,470.705,468.255,470.781
213,523.535,532.321,534.715,502.946,500.55,485.221,482.987,486.101
212,544.239,554.159,557.198,522.442,519.677,503.356,501.27,505.087
211,564.876,575.985,579.71,542.047,538.708,521.45,519.554,524.303
210,590.352,602.756,607.276,565.883,561.826,543.388,541.787,547.561
209,622.35,636.475,641.981,595.561,590.641,570.708,569.442,576.603
